Section,Rank,Strategy,Date,From State,To State,From Asset,To Asset,Trade,Whipsaw,Duration Days,Exit Timing,Re-entry Timing,Downside Avoided,Whipsaw Severity,Transition Quality,_strategy_priority,Strategy Variants,Strategies Affected
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (NASDAQ),2020-10-23,DEFENSIVE,MODERATE,TLT,QLD,True,False,27,,0.1198829962926815,,,70.66051576329275,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (NASDAQ),1998-01-06,DEFENSIVE,MODERATE,TLT,QLD,True,False,58,,0.1105234069834379,,,85.55629478653836,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (NASDAQ),2009-06-04,DEFENSIVE,MODERATE,TLT,QLD,True,False,21,,0.1012168436471321,,,68.05931645581428,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (NASDAQ),1997-05-23,DEFENSIVE,MODERATE,TLT,QLD,True,False,107,,0.0864593305333862,,,70.53283168180887,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (NASDAQ),1999-01-06,DEFENSIVE,MODERATE,TLT,QLD,True,False,13,,0.0649829441031408,,,71.42034521929642,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (NASDAQ),2010-07-28,DEFENSIVE,MODERATE,TLT,QLD,True,False,17,,0.0630211175797863,,,75.54018296231605,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (NASDAQ),2022-08-16,DEFENSIVE,MODERATE,TLT,QLD,True,True,4,,0.0601253343911132,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (NASDAQ),1996-08-13,DEFENSIVE,MODERATE,TLT,QLD,True,False,143,,0.0587354836486517,,,75.05301856680839,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (NASDAQ),1996-02-05,DEFENSIVE,MODERATE,TLT,QLD,True,False,47,,0.0551191020748751,,,75.82703058871758,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (NASDAQ),1994-07-15,DEFENSIVE,MODERATE,TLT,QLD,True,False,28,,0.0443814710177419,,,78.47178306478813,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (NASDAQ),1997-03-26,DEFENSIVE,MODERATE,TLT,QLD,True,True,2,,0.0392516056577592,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (NASDAQ),2003-04-22,DEFENSIVE,MODERATE,TLT,QLD,True,False,89,,0.0368567115250857,,,82.7874337378728,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (NASDAQ),2008-05-02,DEFENSIVE,MODERATE,TLT,QLD,True,False,24,,0.0336820479682087,,,79.41240104946554,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (NASDAQ),1995-09-26,DEFENSIVE,MODERATE,TLT,QLD,True,False,6,,0.0301276371106336,,,74.0449628344334,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (NASDAQ),2006-02-10,DEFENSIVE,MODERATE,TLT,QLD,True,False,30,,0.0287415260849026,,,79.38323155941912,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (NASDAQ),2015-12-14,DEFENSIVE,MODERATE,TLT,QLD,True,False,13,,0.0270556468599476,,,80.84341252430868,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (NASDAQ),1996-07-17,DEFENSIVE,MODERATE,TLT,QLD,True,True,4,,0.0251486111669152,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (NASDAQ),2014-05-02,DEFENSIVE,MODERATE,TLT,QLD,True,False,10,,0.0243041311808325,,,75.7855845313108,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (S&P 500),2022-01-12,DEFENSIVE,MODERATE,TLT,SSO,True,False,11,,0.1956953257882097,,,48.41594585461012,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (S&P 500),2010-08-06,DEFENSIVE,MODERATE,TLT,SSO,True,False,10,,0.0863988897016496,,,63.815854012120624,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (S&P 500),2024-08-29,DEFENSIVE,MODERATE,TLT,SSO,True,False,20,,0.0698923975243082,,,72.32345646996389,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (S&P 500),2022-12-08,DEFENSIVE,MODERATE,TLT,SSO,True,False,6,,0.0357918438002633,,,72.9405743695184,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (S&P 500),2025-05-13,DEFENSIVE,MODERATE,TLT,SSO,True,False,14,,0.0293743389002882,,,78.0000088931939,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (S&P 500),2022-08-12,DEFENSIVE,MODERATE,TLT,SSO,True,False,6,,0.0244036047060307,,,75.16578697187907,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (S&P 500),2016-03-04,DEFENSIVE,MODERATE,TLT,SSO,True,False,17,,0.0203422425267092,,,81.62607279112615,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (S&P 500),2026-07-10,DEFENSIVE,MODERATE,TLT,SSO,True,True,3,,0.015516522538973,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (S&P 500),2015-10-19,DEFENSIVE,MODERATE,TLT,SSO,True,False,11,,0.0139539842899394,,,83.8688089129084,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (S&P 500),2026-04-20,DEFENSIVE,MODERATE,TLT,SSO,True,True,2,,0.0130405636243473,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (S&P 500),2023-01-10,DEFENSIVE,MODERATE,TLT,SSO,True,False,61,,0.0124671717170383,,,86.33283569671913,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (S&P 500),2010-02-17,DEFENSIVE,MODERATE,TLT,SSO,True,False,7,,0.0075859047408051,,,79.84259751088324,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (Semiconductors),2025-11-03,DEFENSIVE,MODERATE,TLT,USD,True,False,15,,0.3014567647323056,,,39.26394792628434,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (Semiconductors),2025-02-18,DEFENSIVE,MODERATE,TLT,USD,True,False,7,,0.1946430420437319,,,43.60844491899741,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (Semiconductors),2024-04-01,DEFENSIVE,MODERATE,TLT,USD,True,False,14,,0.1922620217381789,,,51.81607628437626,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (Semiconductors),2021-04-27,DEFENSIVE,MODERATE,TLT,USD,True,False,11,,0.1790659426115053,,,48.81113460285278,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (Semiconductors),2010-08-06,DEFENSIVE,MODERATE,TLT,USD,True,False,10,,0.1682198983766119,,,48.2938701592275,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (Semiconductors),2012-10-16,DEFENSIVE,MODERATE,TLT,USD,True,False,20,,0.1320345336829995,,,64.68592205756738,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (Semiconductors),2019-09-16,DEFENSIVE,MODERATE,TLT,USD,True,False,45,,0.1217396784778717,,,63.53467769395978,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (Semiconductors),2024-12-04,DEFENSIVE,MODERATE,TLT,USD,True,False,34,,0.1206219979376181,,,69.6189801116034,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (Semiconductors),2026-01-09,DEFENSIVE,MODERATE,TLT,USD,True,False,19,,0.1181117578956805,,,69.29099319354567,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (Semiconductors),2018-03-08,DEFENSIVE,MODERATE,TLT,USD,True,False,12,,0.1112494206271483,,,69.4635059054544,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (Semiconductors),2023-06-20,DEFENSIVE,MODERATE,TLT,USD,True,False,37,,0.1070328281280703,,,74.63114174998529,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (Semiconductors),2024-10-10,DEFENSIVE,MODERATE,TLT,USD,True,False,34,,0.1033841902826708,,,75.35321305861714,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (Semiconductors),2023-08-21,DEFENSIVE,MODERATE,TLT,USD,True,False,46,,0.0991820530085565,,,73.25163584777579,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (Semiconductors),2015-07-14,DEFENSIVE,MODERATE,TLT,USD,True,False,8,,0.0928652370437177,,,66.26417298722978,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (Semiconductors),2023-04-06,DEFENSIVE,MODERATE,TLT,USD,True,False,34,,0.0896383291342166,,,68.69999756527882,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (Semiconductors),2026-03-02,DEFENSIVE,MODERATE,TLT,USD,True,False,8,,0.0768619905869076,,,70.09784437032806,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (Semiconductors),2018-07-10,DEFENSIVE,MODERATE,TLT,USD,True,False,16,,0.0749431798474453,,,68.78600303910552,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (Semiconductors),2015-04-16,DEFENSIVE,MODERATE,TLT,USD,True,False,26,,0.0733597660401152,,,70.80931899322331,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (Semiconductors),2020-09-30,DEFENSIVE,MODERATE,TLT,USD,True,False,30,,0.0660879377900705,,,83.09123374229402,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (Semiconductors),2015-07-30,DEFENSIVE,MODERATE,TLT,USD,True,False,11,,0.0496911854392621,,,71.18891346317952,,,
BY_STRATEGY_WHIPSAWS,1.0,A-RVol v3 (NASDAQ 2-State Cash),1998-08-27,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.3912752067951167,,0.0256228960314072,0.3912752067951167,35.09680686709857,,,
BY_STRATEGY_WHIPSAWS,2.0,A-RVol v3 (NASDAQ 2-State Cash),1997-10-24,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,2,-0.2435434820855706,,0.1935010219114414,0.2435434820855706,66.25486390264683,,,
BY_STRATEGY_WHIPSAWS,3.0,A-RVol v3 (NASDAQ 2-State Cash),2015-08-21,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.2277175398496347,,0.0568303938234581,0.2277175398496347,57.22032672392048,,,
BY_STRATEGY_WHIPSAWS,4.0,A-RVol v3 (NASDAQ 2-State Cash),2010-05-06,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,2,-0.1656039803705303,,0.2246359974681079,0.1656039803705303,78.09840215298499,,,
BY_STRATEGY_WHIPSAWS,5.0,A-RVol v3 (NASDAQ 2-State Cash),1995-10-04,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,5,-0.163270951213431,,0.0,0.163270951213431,60.40748585438827,,,
BY_STRATEGY_WHIPSAWS,6.0,A-RVol v3 (NASDAQ 2-State Cash),2009-07-06,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.1552454981623757,,0.0,0.1552454981623757,61.37054022051491,,,
BY_STRATEGY_WHIPSAWS,7.0,A-RVol v3 (NASDAQ 2-State Cash),2009-07-08,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.1369559540678433,,0.0,0.1369559540678433,63.5652855118588,,,
BY_STRATEGY_WHIPSAWS,8.0,A-RVol v3 (NASDAQ 2-State Cash),2021-03-04,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.1276618497801263,,0.0085259291488892,0.1276618497801263,65.36265235829599,,,
BY_STRATEGY_WHIPSAWS,9.0,A-RVol v3 (NASDAQ 2-State Cash),2012-05-31,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.1138336565764097,,0.0,0.1138336565764097,66.33996121083082,,,
BY_STRATEGY_WHIPSAWS,10.0,A-RVol v3 (NASDAQ 2-State Cash),2015-12-11,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.0942156822286026,,0.2452682186334881,0.0942156822286026,88.31557562324673,,,
BY_STRATEGY_WHIPSAWS,11.0,A-RVol v3 (NASDAQ 2-State Cash),2022-08-16,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,4,,0.0930695112172539,,0.0930695112172539,,,,
BY_STRATEGY_WHIPSAWS,12.0,A-RVol v3 (NASDAQ 2-State Cash),2009-08-31,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.0855331802074255,,0.0030310212495276,0.0855331802074255,69.97850007507115,,,
BY_STRATEGY_WHIPSAWS,13.0,A-RVol v3 (NASDAQ 2-State Cash),2012-06-04,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.0823656947571394,,0.0,0.0823656947571394,70.11611662914328,,,
BY_STRATEGY_WHIPSAWS,14.0,A-RVol v3 (NASDAQ 2-State Cash),2009-07-10,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.0769111243444909,,0.0,0.0769111243444909,70.77066507866108,,,
BY_STRATEGY_WHIPSAWS,15.0,A-RVol v3 (NASDAQ 2-State Cash),2025-11-20,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.0694220592273927,,0.050182663235429,0.0694220592273927,75.6839659515472,,,
BY_STRATEGY_WHIPSAWS,16.0,A-RVol v3 (NASDAQ 2-State Cash),2009-09-02,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.068323420595002,,0.0,0.068323420595002,71.80118952859975,,,
BY_STRATEGY_WHIPSAWS,17.0,A-RVol v3 (NASDAQ 2-State Cash),2015-12-08,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,1,-0.0621696682316457,,0.2192892900016848,0.0621696682316457,90.0827830123373,,,
BY_STRATEGY_WHIPSAWS,18.0,A-RVol v3 (NASDAQ 2-State Cash),1996-07-23,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,3,-0.0604215043158585,,0.0615090579374602,0.0604215043158585,77.67014411709378,,,
BY_STRATEGY_WHIPSAWS,19.0,A-RVol v3 (NASDAQ 2-State Cash),1997-03-26,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,2,,0.0601813752069035,,0.0601813752069035,,,,
BY_STRATEGY_WHIPSAWS,20.0,A-RVol v3 (NASDAQ 2-State Cash),1997-03-31,MODERATE,DEFENSIVE,TQQQ,CASH,True,True,4,-0.052845342782327,,0.1205013636906517,0.052845342782327,83.2986679613729,,,
BY_STRATEGY_WHIPSAWS,1.0,A-RVol v3 (NASDAQ 2-State SQQQ),1998-08-27,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.3912752067951167,,0.0256228960314072,0.3912752067951167,35.09680686709857,,,
BY_STRATEGY_WHIPSAWS,2.0,A-RVol v3 (NASDAQ 2-State SQQQ),1997-10-24,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,2,-0.2435434820855706,,0.1935010219114414,0.2435434820855706,66.25486390264683,,,
BY_STRATEGY_WHIPSAWS,3.0,A-RVol v3 (NASDAQ 2-State SQQQ),2015-08-21,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.2277175398496347,,0.0568303938234581,0.2277175398496347,57.22032672392048,,,
BY_STRATEGY_WHIPSAWS,4.0,A-RVol v3 (NASDAQ 2-State SQQQ),2010-05-06,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,2,-0.1656039803705303,,0.2246359974681079,0.1656039803705303,78.09840215298499,,,
BY_STRATEGY_WHIPSAWS,5.0,A-RVol v3 (NASDAQ 2-State SQQQ),1995-10-04,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,5,-0.163270951213431,,0.0,0.163270951213431,60.40748585438827,,,
BY_STRATEGY_WHIPSAWS,6.0,A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-06,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.1552454981623757,,0.0,0.1552454981623757,61.37054022051491,,,
BY_STRATEGY_WHIPSAWS,7.0,A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-08,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.1369559540678433,,0.0,0.1369559540678433,63.5652855118588,,,
BY_STRATEGY_WHIPSAWS,8.0,A-RVol v3 (NASDAQ 2-State SQQQ),2021-03-04,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.1276618497801263,,0.0085259291488892,0.1276618497801263,65.36265235829599,,,
BY_STRATEGY_WHIPSAWS,9.0,A-RVol v3 (NASDAQ 2-State SQQQ),2012-05-31,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.1138336565764097,,0.0,0.1138336565764097,66.33996121083082,,,
BY_STRATEGY_WHIPSAWS,10.0,A-RVol v3 (NASDAQ 2-State SQQQ),2015-12-11,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.0942156822286026,,0.2452682186334881,0.0942156822286026,88.31557562324673,,,
BY_STRATEGY_WHIPSAWS,11.0,A-RVol v3 (NASDAQ 2-State SQQQ),2022-08-16,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,4,,0.0930695112172539,,0.0930695112172539,,,,
BY_STRATEGY_WHIPSAWS,12.0,A-RVol v3 (NASDAQ 2-State SQQQ),2009-08-31,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.0855331802074255,,0.0030310212495276,0.0855331802074255,69.97850007507115,,,
BY_STRATEGY_WHIPSAWS,13.0,A-RVol v3 (NASDAQ 2-State SQQQ),2012-06-04,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.0823656947571394,,0.0,0.0823656947571394,70.11611662914328,,,
BY_STRATEGY_WHIPSAWS,14.0,A-RVol v3 (NASDAQ 2-State SQQQ),2009-07-10,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.0769111243444909,,0.0,0.0769111243444909,70.77066507866108,,,
BY_STRATEGY_WHIPSAWS,15.0,A-RVol v3 (NASDAQ 2-State SQQQ),2025-11-20,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.0694220592273927,,0.050182663235429,0.0694220592273927,75.6839659515472,,,
BY_STRATEGY_WHIPSAWS,16.0,A-RVol v3 (NASDAQ 2-State SQQQ),2009-09-02,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.068323420595002,,0.0,0.068323420595002,71.80118952859975,,,
BY_STRATEGY_WHIPSAWS,17.0,A-RVol v3 (NASDAQ 2-State SQQQ),2015-12-08,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,1,-0.0621696682316457,,0.2192892900016848,0.0621696682316457,90.0827830123373,,,
BY_STRATEGY_WHIPSAWS,18.0,A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-23,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,3,-0.0604215043158585,,0.0615090579374602,0.0604215043158585,77.67014411709378,,,
BY_STRATEGY_WHIPSAWS,19.0,A-RVol v3 (NASDAQ 2-State SQQQ),1997-03-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,2,,0.0601813752069035,,0.0601813752069035,,,,
BY_STRATEGY_WHIPSAWS,20.0,A-RVol v3 (NASDAQ 2-State SQQQ),1997-03-31,MODERATE,DEFENSIVE,TQQQ,SQQQ,True,True,4,-0.052845342782327,,0.1205013636906517,0.052845342782327,83.2986679613729,,,
BY_STRATEGY_WHIPSAWS,1.0,A-RVol v3 (NASDAQ 2-State),1998-08-27,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,3,-0.3912752067951167,,0.0256228960314072,0.3912752067951167,35.09680686709857,,,
BY_STRATEGY_WHIPSAWS,2.0,A-RVol v3 (NASDAQ 2-State),1997-10-24,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,2,-0.2435434820855706,,0.1935010219114414,0.2435434820855706,66.25486390264683,,,
BY_STRATEGY_WHIPSAWS,3.0,A-RVol v3 (NASDAQ 2-State),2015-08-21,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,3,-0.2277175398496347,,0.0568303938234581,0.2277175398496347,57.22032672392048,,,
BY_STRATEGY_WHIPSAWS,4.0,A-RVol v3 (NASDAQ 2-State),2010-05-06,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,2,-0.1656039803705303,,0.2246359974681079,0.1656039803705303,78.09840215298499,,,
BY_STRATEGY_WHIPSAWS,5.0,A-RVol v3 (NASDAQ 2-State),2009-07-06,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.1552454981623757,,0.0,0.1552454981623757,61.37054022051491,,,
BY_STRATEGY_WHIPSAWS,6.0,A-RVol v3 (NASDAQ 2-State),2009-07-08,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.1369559540678433,,0.0,0.1369559540678433,63.5652855118588,,,
BY_STRATEGY_WHIPSAWS,7.0,A-RVol v3 (NASDAQ 2-State),2021-03-04,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,3,-0.1276618497801263,,0.0085259291488892,0.1276618497801263,65.36265235829599,,,
BY_STRATEGY_WHIPSAWS,8.0,A-RVol v3 (NASDAQ 2-State),1995-10-04,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,5,-0.1247329320183867,,0.0252732720732792,0.1247329320183867,67.05390992365594,,,
BY_STRATEGY_WHIPSAWS,9.0,A-RVol v3 (NASDAQ 2-State),2012-05-31,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.1138336565764097,,0.0,0.1138336565764097,66.33996121083082,,,
BY_STRATEGY_WHIPSAWS,10.0,A-RVol v3 (NASDAQ 2-State),2015-12-11,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.0942156822286026,,0.2452682186334881,0.0942156822286026,88.31557562324673,,,
BY_STRATEGY_WHIPSAWS,11.0,A-RVol v3 (NASDAQ 2-State),2022-08-16,DEFENSIVE,MODERATE,TLT,TQQQ,True,True,4,,0.0930695112172539,,0.0930695112172539,,,,
BY_STRATEGY_WHIPSAWS,12.0,A-RVol v3 (NASDAQ 2-State),2009-08-31,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.0855331802074255,,0.0030310212495276,0.0855331802074255,69.97850007507115,,,
BY_STRATEGY_WHIPSAWS,13.0,A-RVol v3 (NASDAQ 2-State),2012-06-04,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.0823656947571394,,0.0,0.0823656947571394,70.11611662914328,,,
BY_STRATEGY_WHIPSAWS,14.0,A-RVol v3 (NASDAQ 2-State),2009-07-10,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.0769111243444909,,0.0,0.0769111243444909,70.77066507866108,,,
BY_STRATEGY_WHIPSAWS,15.0,A-RVol v3 (NASDAQ 2-State),2025-11-20,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,3,-0.0694220592273927,,0.050182663235429,0.0694220592273927,75.6839659515472,,,
BY_STRATEGY_WHIPSAWS,16.0,A-RVol v3 (NASDAQ 2-State),2009-09-02,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.068323420595002,,0.0,0.068323420595002,71.80118952859975,,,
BY_STRATEGY_WHIPSAWS,17.0,A-RVol v3 (NASDAQ 2-State),2015-12-08,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,1,-0.0621696682316457,,0.2192892900016848,0.0621696682316457,90.0827830123373,,,
BY_STRATEGY_WHIPSAWS,18.0,A-RVol v3 (NASDAQ 2-State),1996-07-23,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,3,-0.0604215043158585,,0.0615090579374602,0.0604215043158585,77.67014411709378,,,
BY_STRATEGY_WHIPSAWS,19.0,A-RVol v3 (NASDAQ 2-State),1997-03-26,DEFENSIVE,MODERATE,TLT,TQQQ,True,True,2,,0.0601813752069035,,0.0601813752069035,,,,
BY_STRATEGY_WHIPSAWS,20.0,A-RVol v3 (NASDAQ 2-State),1997-03-31,MODERATE,DEFENSIVE,TQQQ,TLT,True,True,4,-0.052845342782327,,0.1205013636906517,0.052845342782327,83.2986679613729,,,
BY_STRATEGY_WHIPSAWS,1.0,A-RVol v3 (NASDAQ Cash Defensive),1998-08-27,MODERATE,DEFENSIVE,QLD,CASH,True,True,3,-0.2650937730382533,,0.0167912402494935,0.2650937730382533,49.53204645536909,,,
BY_STRATEGY_WHIPSAWS,2.0,A-RVol v3 (NASDAQ Cash Defensive),1997-10-24,MODERATE,DEFENSIVE,QLD,CASH,True,True,2,-0.1575849689390488,,0.1294820996242617,0.1575849689390488,71.44837169725508,,,
BY_STRATEGY_WHIPSAWS,3.0,A-RVol v3 (NASDAQ Cash Defensive),2015-08-21,MODERATE,DEFENSIVE,QLD,CASH,True,True,3,-0.1511614224656542,,0.0375299401040357,0.1511614224656542,64.86302451244435,,,
BY_STRATEGY_WHIPSAWS,4.0,A-RVol v3 (NASDAQ Cash Defensive),2010-05-06,MODERATE,DEFENSIVE,QLD,CASH,True,True,2,-0.1084670585829835,,0.1492935525913922,0.1084670585829835,78.92743717735334,,,
BY_STRATEGY_WHIPSAWS,5.0,A-RVol v3 (NASDAQ Cash Defensive),1995-10-04,MODERATE,DEFENSIVE,QLD,CASH,True,True,5,-0.1077331158311351,,0.0,0.1077331158311351,67.07202610026378,,,
BY_STRATEGY_WHIPSAWS,6.0,A-RVol v3 (NASDAQ Cash Defensive),2009-07-06,MODERATE,DEFENSIVE,QLD,CASH,True,True,1,-0.1016739056395543,,0.0,0.1016739056395543,67.79913132325348,,,
BY_STRATEGY_WHIPSAWS,7.0,A-RVol v3 (NASDAQ Cash Defensive),2009-07-08,MODERATE,DEFENSIVE,QLD,CASH,True,True,1,-0.0917409390058648,,0.0,0.0917409390058648,68.99108731929621,,,
BY_STRATEGY_WHIPSAWS,8.0,A-RVol v3 (NASDAQ Cash Defensive),2021-03-04,MODERATE,DEFENSIVE,QLD,CASH,True,True,3,-0.0806690364137309,,0.005974610846309,0.0806690364137309,70.79768449805701,,,
BY_STRATEGY_WHIPSAWS,9.0,A-RVol v3 (NASDAQ Cash Defensive),2012-05-31,MODERATE,DEFENSIVE,QLD,CASH,True,True,1,-0.0770582772848321,,0.0,0.0770582772848321,70.75300672582014,,,
BY_STRATEGY_WHIPSAWS,10.0,A-RVol v3 (NASDAQ Cash Defensive),2015-12-11,MODERATE,DEFENSIVE,QLD,CASH,True,True,1,-0.0617313698661659,,0.167070794117205,0.0617313698661659,85.95789914543649,,,
BY_STRATEGY_WHIPSAWS,11.0,A-RVol v3 (NASDAQ Cash Defensive),2022-08-16,DEFENSIVE,MODERATE,CASH,QLD,True,True,4,,0.0601253343911132,,0.0601253343911132,,,,
BY_STRATEGY_WHIPSAWS,12.0,A-RVol v3 (NASDAQ Cash Defensive),2009-08-31,MODERATE,DEFENSIVE,QLD,CASH,True,True,1,-0.0575277450823308,,0.0020418300084462,0.0575277450823308,73.260016990796,,,
BY_STRATEGY_WHIPSAWS,13.0,A-RVol v3 (NASDAQ Cash Defensive),2012-06-04,MODERATE,DEFENSIVE,QLD,CASH,True,True,1,-0.0551535405374784,,0.0,0.0551535405374784,73.38157513550259,,,
